DATE,MOAS_Spreads,CDX.IG_5Y,HYOAS_Spreads,SP500Ch,SP500Vol_Ch,SP500_DY,Fedfund_rate,TEDspread_3mo,Tbill_3month,Tbill_6month,T10Y-T2Y,CPI,Ind_Production,Consumer_Sentiment,GDP_ch,LQD_volch,HYG_volch,JNK_volch,Price_ratio
12/3/2013,1.4,0.706,4.22,0,1.975,1.98,0.09,0.18,0.06,0.1,2.51,0.3,103.1747,82.5,2.2,-79.625,-52.8486,-45.414,0.9094
12/4/2013,1.4,0.708,4.19,0,0.5165,1.99,0.09,0.18,0.06,0.1,2.54,0.3,103.1747,82.5,2.2,46.416,13.4964,103.587,0.9037
12/5/2013,1.4,0.725,4.16,0.5,1.3487,1.99,0.09,0.18,0.06,0.1,2.58,0.3,103.1747,82.5,2.2,-27.6,74.0755,59.222,0.9031
12/6/2013,1.39,0.693,4.13,1,-5.2598,1.95,0.09,0.18,0.06,0.1,2.58,0.3,103.1747,82.5,2.2,-40.267,-53.5379,-54.026,0.9055
12/9/2013,1.38,0.672,4.11,0.5,-0.1338,1.95,0.09,0.17,0.07,0.1,2.56,0.3,103.1747,82.5,2.2,-19.614,73.4796,53.664,0.9063
12/10/2013,1.38,0.679,4.15,-0.5,1.9424,1.95,0.09,0.17,0.07,0.1,2.51,0.3,103.1747,82.5,2.2,97.666,-65.8668,-48.745,0.9091
12/11/2013,1.37,0.703,4.11,-1,5.0591,1.97,0.08,0.17,0.07,0.1,2.55,0.3,103.1747,82.5,2.2,-7.156,143.4673,62.432,0.9046
12/12/2013,1.36,0.703,4.11,-0.5,0.813,1.98,0.09,0.17,0.07,0.09,2.55,0.3,103.1747,82.5,2.2,-19.349,19.0152,22.17,0.9027
12/13/2013,1.35,0.7,4.12,0.5,0.9305,1.98,0.08,0.17,0.07,0.09,2.54,0.3,103.1747,82.5,2.2,3.041,-17.4654,-1.844,0.9046
12/16/2013,1.34,0.693,4.09,1,0.7376,1.96,0.09,0.17,0.07,0.09,2.55,0.3,103.1747,82.5,2.2,76.277,-11.7719,13.252,0.9006
12/17/2013,1.34,0.7,4.15,1.5,0.6711,1.97,0.09,0.17,0.07,0.09,2.51,0.3,103.1747,82.5,2.2,-5.821,-9.8883,-3.614,0.9019
12/18/2013,1.33,0.675,4.14,2,-9.1515,1.93,0.09,0.18,0.07,0.1,2.57,0.3,103.1747,82.5,2.2,29.729,74.6986,16.479,0.8974
12/19/2013,1.31,0.661,4.07,1,1.9346,1.94,0.09,0.19,0.06,0.09,2.59,0.3,103.1747,82.5,2.2,28.065,18.0255,-36.376,0.8979
12/20/2013,1.3,0.648,4.04,0.5,-1.767,1.93,0.09,0.18,0.07,0.09,2.52,0.3,103.1747,82.5,2.2,-49.077,120.6534,74.821,0.9075
12/23/2013,1.3,0.629,4,1,-3.2645,1.9,0.09,0.18,0.07,0.09,2.56,0.3,103.1747,82.5,2.2,-5.1,-56.6453,-43.725,0.9037
12/24/2013,1.29,0.623,3.96,0.5,-1.9284,1.9,0.08,0.18,0.07,0.09,2.61,0.3,103.1747,82.5,2.2,-16.719,-76.8039,-58.128,0.8967
12/25/2013,1.29,0.621,3.96,0,-0.9642,0,0,0,0,0,2.6,0.3,103.1747,82.5,2.2,-16.719,-76.8039,0,0
12/26/2013,1.29,0.619,3.96,0,-0.1782,1.9,0.08,0.09,0.07,0.09,2.58,0.3,103.1747,82.5,2.2,126.02,23.1062,-42.311,0.8937
12/27/2013,1.29,0.633,3.96,0,-0.3564,1.9,0.08,0.18,0.07,0.09,2.62,0.3,103.1747,82.5,2.2,8.627,-13.9709,70.841,0.892
12/30/2013,1.28,0.638,3.97,0,5.6509,1.9,0.08,0.18,0.07,0.1,2.6,0.3,103.1747,82.5,2.2,13.245,39.1428,37.136,0.8954
12/31/2013,1.28,0.623,4,0,2.8255,1.89,0.07,0.18,0.07,0.1,2.66,0.3,103.1747,82.5,2.2,-40.553,27.7867,19.798,0.892
1/1/2014,1.275,0.628,4,0,0,0,0,0,0,0,2.64,0.3,102.7053,81.2,2.3,-40.553,27.7867,0,0
1/2/2014,1.27,0.633,4,0,-0.557,1.91,0.08,0.17,0.07,0.09,2.61,0.3,102.7053,81.2,2.3,13.815,207.1408,51.614,0.893
1/3/2014,1.27,0.629,3.98,0,-1.114,1.92,0.08,0.17,0.07,0.1,2.6,0.3,102.7053,81.2,2.3,-10.167,-74.3236,-46.286,0.8917
1/6/2014,1.26,0.63,3.96,0.5,-1.7893,1.92,0.08,0.19,0.05,0.08,2.58,0.3,102.7053,81.2,2.3,-30.903,37.7978,43.675,0.8935
1/7/2014,1.25,0.643,3.92,1,-2.7665,1.91,0.07,0.2,0.04,0.08,2.56,0.3,102.7053,81.2,2.3,-7.273,50.7268,1.339,0.8965
1/8/2014,1.25,0.65,3.87,0.5,-0.8328,1.91,0.07,0.19,0.05,0.08,2.58,0.3,102.7053,81.2,2.3,-1.793,14.8627,23.066,0.8979
1/9/2014,1.24,0.65,3.88,0,-1.641,1.91,0.07,0.2,0.04,0.06,2.53,0.3,102.7053,81.2,2.3,13.962,-33.1236,-19.385,0.9011
1/10/2014,1.25,0.638,3.95,-0.5,-2.4493,1.91,0.07,0.19,0.05,0.06,2.49,0.3,102.7053,81.2,2.3,42.835,-20.1762,34.188,0.9069
1/13/2014,1.25,0.661,3.97,-1,7.4605,1.93,0.07,0.21,0.03,0.06,2.45,0.3,102.7053,81.2,2.3,21.478,94.5889,-15.936,0.9097
1/14/2014,1.24,0.648,3.92,1,-3.271,1.91,0.07,0.2,0.04,0.06,2.49,0.3,102.7053,81.2,2.3,-27.521,-44.1104,21.819,0.9082
1/15/2014,1.23,0.634,3.87,1,-0.207,1.9,0.07,0.2,0.04,0.06,2.49,0.3,102.7053,81.2,2.3,-2.237,-31.8148,-18.774,0.907
1/16/2014,1.23,0.65,3.88,0.5,1.5906,1.91,0.07,0.2,0.04,0.07,2.45,0.3,102.7053,81.2,2.3,-8.209,-29.3537,-27.997,0.9109
1/17/2014,1.23,0.653,3.88,0,-0.4084,1.91,0.07,0.19,0.05,0.07,2.44,0.3,102.7053,81.2,2.3,28.684,72.6429,5.126,0.9137
1/20/2014,1.23,0.655,3.88,0,-0.2042,0,0,0,0,0,2.45,0.3,102.7053,81.2,2.3,28.684,72.6429,0,0
1/21/2014,1.22,0.656,3.86,0,-0.513,1.91,0.07,0.2,0.04,0.07,2.45,0.3,102.7053,81.2,2.3,-36.914,-6.2155,-31.738,0.9157
1/22/2014,1.22,0.656,3.82,-0.5,-1.026,1.91,0.07,0.2,0.04,0.07,2.43,0.3,102.7053,81.2,2.3,51.496,57.3677,135.633,0.9157
1/23/2014,1.25,0.678,3.92,-1,3.5245,1.92,0.07,0.2,0.04,0.05,2.4,0.3,102.7053,81.2,2.3,-5.342,54.2109,-29.133,0.9251
1/24/2014,1.27,0.728,4.08,-2,16.1549,1.97,0.07,0.2,0.04,0.06,2.38,0.3,102.7053,81.2,2.3,5.247,52.0982,128.958,0.9317
1/27/2014,1.27,0.728,4.09,-0.5,-1.5517,1.98,0.07,0.19,0.05,0.07,2.41,0.3,102.7053,81.2,2.3,17.731,-27.7439,-4.053,0.927
1/28/2014,1.27,0.699,4.08,1,-5.4291,1.97,0.07,0.19,0.05,0.07,2.39,0.3,102.7053,81.2,2.3,22.294,-1.639,-11.684,0.9247
1/29/2014,1.28,0.725,4.15,-1,6.4198,1.99,0.07,0.2,0.04,0.07,2.33,0.3,102.7053,81.2,2.3,-13.027,7.1968,-9.666,0.9305
1/30/2014,1.28,0.716,4.12,1,0.7541,1.97,0.07,0.22,0.02,0.06,2.36,0.3,102.7053,81.2,2.3,-13.471,-31.85,25.321,0.9273
1/31/2014,1.3,0.716,4.21,-1,4.1451,1.98,0.07,0.22,0.02,0.06,2.33,0.3,102.7053,81.2,2.3,-21.654,96.8629,20.785,0.9307
2/3/2014,1.32,0.746,4.28,-2,11.3322,2.03,0.07,0.19,0.05,0.07,2.31,0.1,103.6016,81.6,2.2,324.878,108.2102,-14.963,0.9364
2/4/2014,1.31,0.73,4.31,1,-5.2632,2.01,0.07,0.18,0.06,0.07,2.33,0.1,103.6016,81.6,2.2,-66.775,-67.5125,-14.053,0.931
2/5/2014,1.31,0.73,4.28,1,3.0922,2.02,0.07,0.17,0.07,0.07,2.38,0.1,103.6016,81.6,2.2,60.147,-25.8036,9.056,0.9253
2/6/2014,1.29,0.698,4.21,1,-9.5577,2,0.07,0.17,0.07,0.08,2.4,0.1,103.6016,81.6,2.2,-73.55,-11.995,-57.54,0.9222
2/7/2014,1.29,0.676,4.2,1,-8.1506,1.97,0.06,0.15,0.08,0.09,2.41,0.1,103.6016,81.6,2.2,26.19,55.1461,162.507,0.9201
2/10/2014,1.28,0.678,4.16,1,-0.1224,1.97,0.07,0.16,0.07,0.1,2.38,0.1,103.6016,81.6,2.2,-2.625,-2.1769,-31.418,0.9223
2/11/2014,1.27,0.655,4.08,1,-3.4926,1.95,0.06,0.19,0.05,0.1,2.4,0.1,103.6016,81.6,2.2,118.248,-24.0194,15.431,0.9189
2/12/2014,1.26,0.651,4.01,1,-0.6349,1.96,0.07,0.19,0.05,0.09,2.45,0.1,103.6016,81.6,2.2,-57.557,-38.4386,-62.484,0.9169
2/13/2014,1.26,0.648,4.07,1,-0.9585,1.95,0.06,0.21,0.03,0.08,2.41,0.1,103.6016,81.6,2.2,15.848,26.5709,36.867,0.9183
2/14/2014,1.25,0.639,4.03,0.5,-2.129,1.94,0.06,0.22,0.02,0.07,2.43,0.1,103.6016,81.6,2.2,-5.442,-29.6162,-33.89,0.9171
2/17/2014,1.25,0.64,4.03,0,-1.0645,0,0,0,0,0,2.42,0.1,103.6016,81.6,2.2,-5.442,-29.6162,0,0
2/18/2014,1.25,0.64,4.01,-0.5,3.5151,1.94,0.07,0.18,0.05,0.08,2.4,0.1,103.6016,81.6,2.2,-2.805,72.3678,198.938,0.9172
2/19/2014,1.24,0.66,3.95,-1,7.0302,1.95,0.07,0.17,0.06,0.09,2.4,0.1,103.6016,81.6,2.2,50.518,94.7589,-18.813,0.9144
2/20/2014,1.24,0.648,3.92,1,-3.4991,1.94,0.07,0.19,0.05,0.08,2.42,0.1,103.6016,81.6,2.2,-26.209,-48.3489,-19.61,0.9133
2/21/2014,1.24,0.651,3.9,1,-0.5089,1.95,0.07,0.18,0.05,0.08,2.4,0.1,103.6016,81.6,2.2,-38.111,-31.4701,-44.707,0.9172
2/24/2014,1.23,0.639,3.85,1,-0.8951,1.94,0.07,0.18,0.05,0.08,2.4,0.1,103.6016,81.6,2.2,-1.046,37.1694,33.176,0.9144
2/25/2014,1.22,0.644,3.84,0.5,0.875,1.95,0.07,0.18,0.05,0.08,2.36,0.1,103.6016,81.6,2.2,11.925,-15.4831,95.089,0.919
2/26/2014,1.23,0.647,3.84,0,2.6452,1.95,0.07,0.18,0.05,0.08,2.34,0.1,103.6016,81.6,2.2,14.068,-8.8012,-45.1,0.9209
2/27/2014,1.23,0.638,3.83,0,-1.7599,1.94,0.07,0.2,0.04,0.07,2.32,0.1,103.6016,81.6,2.2,7.419,60.8086,-43.97,0.9244
2/28/2014,1.22,0.635,3.81,-0.5,1.0877,1.94,0.06,0.19,0.05,0.08,2.33,0.1,103.6016,81.6,2.2,85.712,-10.4645,49.031,0.9254
3/3/2014,1.23,0.653,3.87,-1,7.0886,1.95,0.07,0.19,0.05,0.08,2.28,0.2,104.5893,80,2.2,-27.858,142.1051,66.694,0.9297
3/4/2014,1.22,0.624,3.79,2,-7.2695,1.93,0.07,0.19,0.05,0.08,2.37,0.2,104.5893,80,2.2,-16.77,-1.8455,-28.259,0.9206
3/5/2014,1.22,0.624,3.78,1,0.5099,1.93,0.08,0.17,0.06,0.09,2.37,0.2,104.5893,80,2.2,166.685,-51.3433,21.047,0.9231
3/6/2014,1.21,0.628,3.78,0,0.3805,1.93,0.08,0.19,0.05,0.08,2.37,0.2,104.5893,80,2.2,-55.703,-10.0665,-53.463,0.9167
3/7/2014,1.21,0.634,3.79,0,0.2527,1.93,0.08,0.18,0.06,0.09,2.42,0.2,104.5893,80,2.2,15.952,11.6911,338.271,0.9143
3/10/2014,1.21,0.633,3.82,-0.5,0.6301,1.93,0.08,0.18,0.05,0.08,2.42,0.2,104.5893,80,2.2,25.621,-58.0794,-48.449,0.917
3/11/2014,1.22,0.64,3.82,-1,2.3795,1.94,0.08,0.18,0.05,0.08,2.4,0.2,104.5893,80,2.2,-49.02,-15.1836,-35.111,0.9191
3/12/2014,1.23,0.652,3.87,-1,-1.6514,1.94,0.08,0.18,0.05,0.08,2.36,0.2,104.5893,80,2.2,38.138,60.3375,44.802,0.9222
3/13/2014,1.24,0.677,3.92,-1,6.5299,1.96,0.08,0.18,0.05,0.08,2.32,0.2,104.5893,80,2.2,30.111,86.1128,59.359,0.9313
3/14/2014,1.25,0.675,3.96,0,4.6702,1.97,0.08,0.18,0.05,0.08,2.29,0.2,104.5893,80,2.2,-52.97,-15.3518,-52.663,0.9325
3/17/2014,1.24,0.65,3.9,1,-6.9158,1.95,0.08,0.17,0.06,0.08,2.32,0.2,104.5893,80,2.2,-20.312,-28.0114,0.086,0.9268
3/18/2014,1.24,0.631,3.87,1,-3.2355,1.94,0.08,0.18,0.05,0.07,2.32,0.2,104.5893,80,2.2,51.585,-1.3443,16.237,0.9273
3/19/2014,1.21,0.647,3.74,-1,1.4241,1.95,0.08,0.17,0.06,0.09,2.31,0.2,104.5893,80,2.2,33.527,243.8462,145.235,0.9267
3/20/2014,1.21,0.714,3.79,1,-3.1746,1.94,0.08,0.17,0.06,0.09,2.34,0.2,104.5893,80,2.2,55.683,-51.1969,-57.989,0.9238
3/21/2014,1.2,0.708,3.76,0.5,2.0177,1.95,0.08,0.17,0.06,0.08,2.3,0.2,104.5893,80,2.2,-68.251,25.3319,0.054,0.9306
3/24/2014,1.2,0.718,3.75,0,-0.4944,1.95,0.09,0.18,0.06,0.08,2.27,0.2,104.5893,80,2.2,66.865,-1.9721,-10.811,0.9355
3/25/2014,1.19,0.713,3.73,-0.5,-3.5404,1.95,0.09,0.18,0.05,0.08,2.28,0.2,104.5893,80,2.2,27.46,-42.0519,-16.566,0.9316
3/26/2014,1.19,0.72,3.75,-1,3.5415,1.96,0.08,0.18,0.05,0.07,2.26,0.2,104.5893,80,2.2,-29.409,12.0641,36.314,0.9353
3/27/2014,1.19,0.711,3.77,-0.5,-1.306,1.97,0.08,0.19,0.04,0.06,2.24,0.2,104.5893,80,2.2,-30.312,-41.9803,-14.725,0.9398
3/28/2014,1.17,0.704,3.73,0.5,-2.5835,1.96,0.08,0.19,0.04,0.06,2.28,0.2,104.5893,80,2.2,22.662,21.1555,-39.169,0.9352
3/31/2014,1.19,0.691,3.77,1,-2.458,1.94,0.06,0.18,0.05,0.07,2.29,0.2,104.5893,80,2.2,107.732,-3.3375,35.745,0.933
4/1/2014,1.17,0.675,3.73,1,-4.5093,1.93,0.08,0.19,0.04,0.06,2.33,0.2,104.7423,84.1,2.2,101.479,70.9296,176.833,0.9276
4/2/2014,1.16,0.674,3.66,0.5,0.3472,1.93,0.09,0.21,0.02,0.06,2.35,0.2,104.7423,84.1,2.2,-63.799,-49.3683,-60.237,0.9235
4/3/2014,1.16,0.669,3.64,-0.5,0.346,1.93,0.08,0.21,0.02,0.05,2.34,0.2,104.7423,84.1,2.2,-18.162,23.0291,-21.944,0.9258
4/4/2014,1.16,0.672,3.68,-1,3.1724,1.96,0.08,0.2,0.03,0.05,2.31,0.2,104.7423,84.1,2.2,-2.2,61.9611,171.414,0.9284
4/7/2014,1.15,0.68,3.72,-1,6.2834,1.98,0.09,0.2,0.03,0.06,2.3,0.2,104.7423,84.1,2.2,3.494,-66.6103,-41.412,0.9317
4/8/2014,1.15,0.676,3.73,0,-2.327,1.97,0.08,0.2,0.03,0.06,2.29,0.2,104.7423,84.1,2.2,-3.112,84.3898,32.461,0.9314
4/9/2014,1.15,0.651,3.74,1,-4.5074,1.95,0.08,0.19,0.04,0.05,2.34,0.2,104.7423,84.1,2.2,68.804,56.3048,-3.491,0.9261
4/10/2014,1.15,0.677,3.77,-2,8.3614,2,0.08,0.19,0.04,0.06,2.28,0.2,104.7423,84.1,2.2,-15.794,-26.3817,6.833,0.9334
4/11/2014,1.16,0.695,3.82,-1,4.4804,2.02,0.09,0.19,0.04,0.06,2.26,0.2,104.7423,84.1,2.2,-10.824,124.0033,203.399,0.9403
4/14/2014,1.16,0.683,3.76,1,-2.6802,2,0.09,0.19,0.04,0.06,2.28,0.2,104.7423,84.1,2.2,-27.791,-53.5748,-55.982,0.9372
4/15/2014,1.16,0.689,3.75,1,-2.142,1.99,0.1,0.19,0.04,0.05,2.25,0.2,104.7423,84.1,2.2,26.851,-7.4768,37.997,0.9411
4/16/2014,1.15,0.683,3.73,1,-4.753,1.97,0.09,0.19,0.04,0.05,2.26,0.2,104.7423,84.1,2.2,-17.021,11.1165,-61.457,0.9418
4/17/2014,1.14,0.677,3.68,0.5,-2.5607,1.96,0.09,0.2,0.03,0.05,2.3,0.2,104.7423,84.1,2.2,57.94,-29.1662,-24.921,0.9369
4/18/2014,1.135,0.673,3.675,0,-1.2804,0,0,0,0,0,2.31,0.2,104.7423,84.1,2.2,57.94,-29.1662,0,0
4/21/2014,1.13,0.669,3.67,0,-0.4746,1.96,0.1,0.1,0.04,0.06,2.31,0.2,104.7423,84.1,2.2,-56.798,-31.1647,5.642,0.9349
4/22/2014,1.13,0.654,3.65,0,-0.9492,1.95,0.1,0.2,0.03,0.06,2.28,0.2,104.7423,84.1,2.2,112.245,45.2143,86.474,0.9375
4/23/2014,1.13,0.655,3.68,0,1.5058,1.95,0.1,0.21,0.02,0.05,2.27,0.2,104.7423,84.1,2.2,28.44,-34.8568,-17.851,0.9408
4/24/2014,1.13,0.661,3.66,-0.5,-0.4046,1.95,0.1,0.22,0.01,0.04,2.27,0.2,104.7423,84.1,2.2,-34.734,-35.7944,39.05,0.9424
4/25/2014,1.14,0.672,3.69,-1,2.7759,1.97,0.09,0.2,0.03,0.04,2.25,0.2,104.7423,84.1,2.2,-9.432,16.9982,-44.849,0.944
4/28/2014,1.14,0.658,3.68,-0.5,-1.6469,1.96,0.09,0.19,0.03,0.05,2.26,0.2,104.7423,84.1,2.2,-3.426,59.2701,-10.34,0.9405
4/29/2014,1.14,0.657,3.66,0,-0.6698,1.95,0.1,0.21,0.02,0.05,2.27,0.2,104.7423,84.1,2.2,33.877,-6.7556,-5.406,0.9391
4/30/2014,1.14,0.643,3.71,0,-0.8766,1.95,0.09,0.19,0.03,0.05,2.25,0.2,104.7423,84.1,2.2,56.176,147.4577,53.443,0.9403
5/1/2014,1.14,0.64,3.75,0,-0.2041,1.95,0.09,0.19,0.03,0.05,2.22,0.2,105.0571,81.9,4.2,3.327,66.6749,40.576,0.9469
5/2/2014,1.14,0.643,3.73,0,0.0682,1.95,0.09,0.2,0.02,0.05,2.18,0.2,105.0571,81.9,4.2,-60.675,-70.6912,-53.231,0.9507
5/5/2014,1.13,0.646,3.74,-0.5,0.4768,1.95,0.09,0.2,0.03,0.05,2.2,0.2,105.0571,81.9,4.2,117.886,65.0173,87.235,0.9474
5/6/2014,1.13,0.657,3.72,-1,2.5085,1.96,0.09,0.19,0.03,0.05,2.18,0.2,105.0571,81.9,4.2,19.755,-27.4909,-65.833,0.9496
5/7/2014,1.13,0.647,3.74,1,-3.3069,1.96,0.08,0.19,0.03,0.05,2.21,0.2,105.0571,81.9,4.2,-16.966,-38.5234,-18.21,0.9461
5/8/2014,1.13,0.641,3.75,0.5,-0.2736,1.96,0.08,0.19,0.03,0.05,2.21,0.2,105.0571,81.9,4.2,79.287,186.4858,111.137,0.9418
5/9/2014,1.13,0.638,3.74,0.5,-1.3717,1.96,0.08,0.19,0.03,0.05,2.22,0.2,105.0571,81.9,4.2,-65.741,-61.5999,-31.072,0.9398
5/12/2014,1.13,0.625,3.7,1,-3.4771,1.94,0.08,0.2,0.03,0.05,2.25,0.2,105.0571,81.9,4.2,42.356,-35.3319,268.597,0.9383
5/13/2014,1.13,0.623,3.7,0.5,1.1527,1.95,0.09,0.19,0.03,0.05,2.22,0.2,105.0571,81.9,4.2,-41.162,72.1781,-56.927,0.943
5/14/2014,1.13,0.633,3.73,-0.5,0.9972,1.96,0.08,0.2,0.03,0.05,2.15,0.2,105.0571,81.9,4.2,41.325,-10.9742,-52.089,0.9484
5/15/2014,1.13,0.652,3.78,-1,4.7955,1.98,0.09,0.2,0.03,0.05,2.12,0.2,105.0571,81.9,4.2,-44.435,146.3474,30.181,0.9543
5/16/2014,1.13,0.648,3.77,-0.5,-3.5666,1.97,0.09,0.2,0.03,0.05,2.14,0.2,105.0571,81.9,4.2,8.733,-24.8946,36.967,0.9528
5/19/2014,1.13,0.65,3.76,-0.5,-1.5352,1.96,0.09,0.2,0.03,0.05,2.18,0.2,105.0571,81.9,4.2,-11.497,130.8022,40.478,0.9466
5/20/2014,1.13,0.662,3.77,-1,2.1262,1.98,0.09,0.2,0.03,0.06,2.17,0.2,105.0571,81.9,4.2,65.14,-42.6226,-31.76,0.9487
5/21/2014,1.13,0.653,3.77,1,-3.7474,1.96,0.09,0.19,0.04,0.06,2.17,0.2,105.0571,81.9,4.2,16.427,-30.6301,100.937,0.9446
5/22/2014,1.13,0.638,3.78,0.5,-0.2884,1.96,0.09,0.2,0.03,0.05,2.19,0.2,105.0571,81.9,4.2,-56.64,-33.3231,-27.729,0.9436
5/23/2014,1.13,0.633,3.78,0,-1.5184,1.95,0.09,0.19,0.04,0.05,2.17,0.2,105.0571,81.9,4.2,-3.841,17.3379,-35.208,0.9476
5/26/2014,1.13,0.628,3.78,0,-0.7592,0,0,0,0,0,2.15,0.2,105.0571,81.9,4.2,-3.841,17.3379,0,0
5/27/2014,1.12,0.623,3.76,0,0.4765,1.94,0.09,0.19,0.04,0.06,2.13,0.2,105.0571,81.9,4.2,82.423,91.5419,32.303,0.9498
5/28/2014,1.13,0.627,3.8,0.5,0.9531,1.94,0.09,0.19,0.04,0.05,2.07,0.2,105.0571,81.9,4.2,34.642,-10.9534,-48.606,0.957
5/29/2014,1.12,0.623,3.78,1,-0.4357,1.94,0.09,0.19,0.04,0.05,2.08,0.2,105.0571,81.9,4.2,-7.348,21.2676,-21.922,0.9547
5/30/2014,1.11,0.623,3.75,0.5,0.2918,1.93,0.08,0.19,0.04,0.06,2.11,0.2,105.0571,81.9,4.2,-21.142,-6.1028,213.511,0.9541
5/31/2014,1.12,0.624,3.67,0,0,0,0,0,0,0,0,0.2,105.0571,81.9,4.2,-21.142,-6.1028,0,0
6/2/2014,1.12,0.625,3.61,0,0.9455,1.93,0.09,0.19,0.04,0.06,2.15,0.1,105.4084,82.5,4.2,153.748,28.784,42.668,0.9525
6/3/2014,1.12,0.621,3.59,0,-0.4323,1.93,0.1,0.19,0.04,0.06,2.19,0.1,105.4084,82.5,4.2,-46.05,-47.9811,-46.812,0.9451
6/4/2014,1.12,0.62,3.59,0.5,-0.3618,1.93,0.09,0.19,0.04,0.06,2.2,0.1,105.4084,82.5,4.2,-11.707,-15.1487,42.766,0.9453
6/5/2014,1.12,0.6,3.59,1,-1.3798,1.92,0.09,0.19,0.04,0.06,2.19,0.1,105.4084,82.5,4.2,-36.612,-19.5113,24.241,0.9438
6/6/2014,1.1,0.571,3.53,0.5,-5.5228,1.92,0.09,0.19,0.04,0.06,2.19,0.1,105.4084,82.5,4.2,38.92,50.3934,17.582,0.9418
6/9/2014,1.09,0.572,3.5,0,1.4809,1.92,0.09,0.19,0.04,0.06,2.19,0.1,105.4084,82.5,4.2,9.228,-4.9787,-73.115,0.9423
6/10/2014,1.08,0.573,3.46,0,-0.0768,1.92,0.09,0.19,0.04,0.06,2.19,0.1,105.4084,82.5,4.2,-37.568,-28.0661,100.383,0.9406
6/11/2014,1.09,0.585,3.46,-0.5,2.1522,1.92,0.09,0.19,0.04,0.06,2.21,0.1,105.4084,82.5,4.2,-33.108,-18.7248,-28.511,0.9416
6/12/2014,1.09,0.603,3.5,-1,6.1701,1.94,0.09,0.19,0.04,0.07,2.16,0.1,105.4084,82.5,4.2,90.076,-20.3247,-41.305,0.9469
6/13/2014,1.09,0.598,3.47,-0.5,-2.2679,1.93,0.1,0.19,0.04,0.07,2.15,0.1,105.4084,82.5,4.2,-50.793,-5.7265,27.178,0.9466
6/16/2014,1.09,0.604,3.43,0,1.3053,1.93,0.1,0.19,0.04,0.07,2.12,0.1,105.4084,82.5,4.2,54.271,46.4519,32.074,0.949
6/17/2014,1.08,0.599,3.39,0.5,-2.219,1.92,0.1,0.19,0.04,0.07,2.15,0.1,105.4084,82.5,4.2,-17.368,287.9034,-9.229,0.9447
6/18/2014,1.09,0.568,3.41,1,-7.6135,1.91,0.1,0.2,0.03,0.06,2.13,0.1,105.4084,82.5,4.2,30.765,-40.9137,116.407,0.9465
6/19/2014,1.08,0.563,3.39,0.5,0.6339,1.91,0.1,0.21,0.02,0.05,2.16,0.1,105.4084,82.5,4.2,-22.828,-32.7274,-52.202,0.9377
6/20/2014,1.08,0.568,3.36,0,1.3386,1.91,0.1,0.21,0.02,0.04,2.13,0.1,105.4084,82.5,4.2,88.616,-17.7008,-9.953,0.943
6/23/2014,1.07,0.559,3.35,-0.5,0.3885,1.91,0.1,0.2,0.03,0.06,2.15,0.1,105.4084,82.5,4.2,-27.658,-34.615,-15.626,0.9401
6/24/2014,1.06,0.563,3.37,-1,3.5604,1.92,0.1,0.2,0.03,0.06,2.1,0.1,105.4084,82.5,4.2,-6.68,18.5818,89.021,0.9457
6/25/2014,1.07,0.562,3.43,-0.5,-2.0179,1.91,0.1,0.2,0.03,0.05,2.09,0.1,105.4084,82.5,4.2,6.358,29.6692,-37.499,0.9471
6/26/2014,1.07,0.568,3.47,0,-0.3051,1.91,0.1,0.19,0.04,0.06,2.07,0.1,105.4084,82.5,4.2,-15.527,-24.2615,59.556,0.9499
6/27/2014,1.08,0.574,3.48,0,-1.9128,1.91,0.1,0.2,0.03,0.06,2.09,0.1,105.4084,82.5,4.2,4.391,-5.7419,-60.656,0.9486
6/30/2014,1.09,0.587,3.53,0.5,1.4821,1.91,0.09,0.19,0.04,0.07,2.06,0.1,105.4084,82.5,4.2,17.535,55.4992,446.302,0.9519
7/1/2014,1.09,0.566,3.5,1,-2.0753,1.9,0.1,0.21,0.02,0.06,2.11,0.1,105.5609,81.8,4.2,535.591,31.1639,-54.47,0.9478
7/2/2014,1.08,0.569,3.46,1,-1.9623,1.9,0.1,0.21,0.02,0.06,2.15,0.1,105.5609,81.8,4.2,-39.836,-18.8145,14.814,0.941
7/3/2014,1.08,0.55,3.44,1,-2.0016,1.89,0.09,0.22,0.01,0.06,2.13,0.1,105.5609,81.8,4.2,-80.219,-1.5356,-55.564,0.9385
7/4/2014,1.08,0.555,3.44,0.5,-1.0008,0,0,0,0,0,2.12,0.1,105.5609,81.8,4.2,-80.219,-1.5356,0,0
7/7/2014,1.07,0.56,3.44,-0.5,1.3209,1.9,0.1,0.19,0.04,0.06,2.11,0.1,105.5609,81.8,4.2,88.026,-30.0699,40.038,0.9437
7/8/2014,1.07,0.577,3.48,-1,2.6418,1.91,0.09,0.2,0.03,0.06,2.07,0.1,105.5609,81.8,4.2,6.332,4.8427,17.375,0.9508
7/9/2014,1.08,0.572,3.51,-0.5,-1.6654,1.9,0.09,0.2,0.03,0.06,2.06,0.1,105.5609,81.8,4.2,-35.457,93.8479,82.096,0.95
7/10/2014,1.09,0.578,3.62,0,5.0808,1.91,0.09,0.21,0.02,0.06,2.09,0.1,105.5609,81.8,4.2,-37.371,52.3687,55.359,0.951
